Id,Title,Description,LikeCount,DislikeCount,ViewCount,FavoriteCount,CommentCount,PublishedAt,Channel Id,Channel Title,Tags,Thumbnail Default,ImageText,ContainsText
9z7FetlouFk,b'Assessoria metab\xc3\xb3lica e muscula\xc3\xa7\xc3\xa3o terap\xc3\xaautica',"b'Assessoria metab\xc3\xb3lica \xc3\xa9 um procedimento cient\xc3\xadfico que inclui v\xc3\xa1rios profissionais para melhora da sa\xc3\xbade. O OCP Online entrevistou a fisioterapeuta Talita Maba, uma das precursoras do m\xc3\xa9todo em Jaragu\xc3\xa1 do Sul, que explica os objetivos dos exerc\xc3\xadcios e suas indica\xc3\xa7\xc3\xb5es.'",22,2,3179,0,0,2013-11-14T12:48:59.000Z,UC7egzWePnj13D7OsBVDFFFw,OCP NEWS,"['Assessoria Metabólica', 'Musculação Terapêutica', 'Fisioterapia', 'OCP Online', 'Metabilismo', 'Prática de exercícios', 'Vida Saudável', 'Ariston Sal Junior', 'Talita Maba', 'Heloísa Jahn']",b'https://i.ytimg.com/vi/9z7FetlouFk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
564Kpp9g4JE,b'Rutina de Abdominales (ABS) SECRETOS. Baja de Peso AHORA.',"b'Visita tambi\xc3\xa9n mi pagina de ejercicios: \nhttp://hagopesas.angelfire.com\nPor favor, ponle ""Me gusta"" si te ayudo, y comp\xc3\xa1rtelo en Facebook con tus amigos.\n1)Entrena siempre con precauci\xc3\xb3n, preg\xc3\xbantame si tienes dudas.\n2) Tambi\xc3\xa9n visita: http://abdominales.angelfire.com/\n3)S\xc3\xadgueme en Twitter: @muscletrainer1\n4)Hazme las preguntas que desees en la caja de comentarios.\n\nLas consultas las respondo en la caja de comentarios todos los dias y puedes preguntar TODO lo que desees cuantas veces quieras. Gracias!\n\n\n\n""Creatina y Proteina"" ""como empezar a tomar"" ""rutina de gimnasio"" ""fuerza"""" hombros"" ""tonificar"" ""musculoso"" ""musculos"" ""shoulders"" ""press"" ""strenght"" ""tener brazos grandes"" ""desarrollar"" ""aumentar"" ""crecer"" ""ejercicios"" ""ejercicio"" ""biceps"" ""triceps"" ""fuertes"" ""musculo"" ""rutina"" ""aumento"" ""muscular"" ""incrementar""""fisicoculturismo"" ""definir"" "" M\xc3\xa9xico"" ""gimnasia pesas musculos"" ""triceps biceps"" \n""Alcohol"" ""jambes"" ""triceps"" ""biceps"" ""poitrine"""" dos"" tonus"" ""musculaire"" ""musculaire"" "" Loss"" ""Body Weight"" ""Bajar de peso"" "" adelgazar rapido"" Visita tambi\xc3\xa9n mi pagina de ejercicios: \nhttp://www.youtube.com/user/gimnasiaydietas \nPor favor, ponle ""Me gusta"" si te ayudo, y comp\xc3\xa1rtelo en Facebook con tus amigos.\n1)Entrena siempre con precauci\xc3\xb3n, preg\xc3\xbantame si tienes dudas.\n2) Tambi\xc3\xa9n visita: http://www.youtube.com/user/gimnasiaydietas \n4)Hazme las preguntas que desees en la caja de comentarios de mi OTRO canal: http://www.youtube.com/user/gimnasiaydietas \n\nLas consultas las respondo en la caja de comentarios todos los dias y puedes preguntar TODO lo que desees cuantas veces quieras. Gracias!\n\n\n\n""Creatina y Proteina"" ""como empezar a tomar"" ""rutina de gimnasio"" ""fuerza"""" hombros"" ""tonificar"" ""musculoso"" ""musculos"" ""shoulders"" ""press"" ""strenght"" ""tener brazos grandes"" ""desarrollar"" ""aumentar"" ""crecer"" ""ejercicios"" ""ejercicio"" ""biceps"" ""triceps"" ""fuertes"" ""musculo"" ""rutina"" ""aumento"" ""muscular"" ""incrementar""""fisicoculturismo"" ""definir"" "" M\xc3\xa9xico"" ""gimnasia pesas musculos"" ""triceps biceps"" \n""Alcohol"" ""jambes"" ""triceps"" ""biceps"" ""poitrine"""" dos"" tonus"" ""musculaire"" ""musculaire"" "" Loss"" ""Body Weight"" ""Bajar de peso"" "" adelgazar rapido""'",16,0,3178,0,38,2012-09-11T23:52:45.000Z,UCNwA31o4vPNCFS5gmpxWFqA,MUSCLE TRAINER,"['rutina de abdominales', 'creatina', 'proteina', 'abdominales marcados', 'como marcar los abdominales', 'abdominales en 8 minutos', 'abdominales oblicuos', 'abdominales inferiores', 'abdominales superiores', 'como bajar la panza', 'como adelgazar la barriga', 'como tener un sixpack', 'abdominales hipopresivos', 'abdominales en casa', 'Mexico', 'abdominales rapido', 'abdominales gdaubian', 'abdominales', 'carnitina', 'esteroides', 'anabolicos', 'deca', 'Weight', 'Tutorial', 'Fitness', 'Loss', 'Marketing', 'Exercise', 'ABS', 'Bodybuilding']",b'https://i.ytimg.com/vi/564Kpp9g4JE/default.jpg',"{u'regions': [{u'boundingBox': u'21,15,27,11', u'lines': [{u'boundingBox': u'21,15,27,11', u'words': [{u'boundingBox': u'21,15,27,11', u'text': u'BOO'}]}]}], u'textAngle': 3.4999999999999605, u'orientation': u'Up', u'language': u'en'}",True
6_OZtJj6HEc,b'Exercise of the Week - Oct #4 - Swiss Ball Reverse Hyperextensions',"b""Barney shows the newest EXERCISE OF THE WEEK!!! SWISS BALL REVERSE HYPEREXTENSIONS! Remember, October is CORE MONTH. Get Ready for NOVEMBER!!!\r\n\r\nCheck out PT Enhance at:\r\n\r\nhttp://barneykuntze.ptenhance.com/ptEnhance\r\n\r\nUser: Pinacle\r\nPassword: 123456\r\n\r\nEmail exercise ideas to: manager@pinaclehealthandfitness.com and check out our website at http://pinaclehealthandfitness.com\r\n\r\nI do not claim the music within this video to be my own, the tracks included are: 'Lady Venom' by The Swollen Members and 'Paradise City' by Guns N' Roses""",2,0,3176,0,0,2010-10-07T17:24:02.000Z,UCDwZzSlyjIi10GmjWVFr6sw,Barney Kuntze,"['Pinacle', 'Health', 'Fitness', 'Updates', 'Changes', 'Exciting', 'Barney', 'Pinnacle', 'IPad', 'Swiss', 'Ball', 'Side', 'Flexion', 'October', 'reverse', 'Hyperextensions', 'Exercise', 'of', 'the', 'Week', 'Biggest', 'Winner']",b'https://i.ytimg.com/vi/6_OZtJj6HEc/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
ELklKjSwD4A,b'Aparelhos de Muscula\xc3\xa7\xc3\xa3o Righetto Atrex e Solucion',b'Mas informa\xc3\xa7\xc3\xb5es em:\nwww.oriongym.com.br',9,2,3176,0,3,2014-10-02T14:37:45.000Z,UCqg6x71bE3C38ArtGggVpaw,OrionGym Aparelhos de Musculação,"['aparelhos de musculação', 'aparelhos de musculação a venda', 'righetto', 'righetto atrex', 'righetto solucion', 'righetto solution', 'aparelhos de musculação righetto', 'academia de musculação righetto']",b'https://i.ytimg.com/vi/ELklKjSwD4A/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
AEs7gThxd10,b'Mr Kelantan 2011 (Terbuka): Stage entry - Finalist & 7 Compulsory Poses',b'Tag 33: Suzaili Abd Rahim (ATM)\r\nTag 34: Muhd Muhaimie (New Fort Gym)\r\nTag 36: Hazualdi Hissin (PDRM)\r\nTag 38: Suhaimi Samsuri (ATM)\r\nTag 43: Mohd Asriki Hashim (U Fitness Gym)',13,0,3175,0,1,2011-10-05T23:46:49.000Z,UCjcArbcf1_uqZ0J9tuUrlqQ,TegapTV Malaysia,"['Mr', 'kelantan', '2011', 'bina', 'badan', 'champion', 'melayu', 'fitness', 'exercise', 'workout', 'muscle', 'health', 'weight', 'malaysia', 'backstage', 'training', 'bodybuilder', 'gym', 'bodybuilding', 'muscles', 'kota', 'bharu', 'cantik', 'terbuka']",b'https://i.ytimg.com/vi/AEs7gThxd10/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
lRSNgkN5a5E,b'PTA Global: Applications of the Technogym Selection Med-Leg Press',"b'http://www.ptaglobal.com Personal Training Academy Global (PTA Global) is the Leader in Professional Fitness Development - we provide solutions for you everyday challenges. PTA Global defines ""exercise"" as Movement + Force, so our ability to manipulate movements and forces is paramount to achieving a variety of goals for many different populations and ability levels. This video will explore some the many fundamental aspects of the Technogym (http://www.technogym.com) Selection Med Leg Press that allow it functional capacity to match virtually any population looking to enhance the function of the lower extremities.'",2,0,3175,0,0,2013-03-06T22:07:20.000Z,UCp17du--DLUJVZvFkiUKKpA,rodneycorn,"['PTA Global', 'Technogym', 'Rodney Corn', 'Leg Press', 'Function', 'Strength', 'Power', 'Isometrics', 'isotonics', 'elastic bands', 'mass']",b'https://i.ytimg.com/vi/lRSNgkN5a5E/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
oFJenIuRCIM,b'First Gym Pok\xc3\xa9mon Diamond',b'www.poke-sky.nl.nu\r\nGevecht met de eerste Gymleader in Pok\xc3\xa9mon Diamond.',3,1,3174,0,0,2007-04-30T14:28:09.000Z,UCQC--scFT3757em9aA7WHXg,pkmnuniverse,"['Pokémon', 'Pearl', 'NDS', 'emulator', 'ds', 'nintendo', 'games', 'pokemon', 'diamond', 'pearl']",b'https://i.ytimg.com/vi/oFJenIuRCIM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
hbmk3QoGk30,b'Field Marshal Montgomery British Championships 2007',b'Field Marshal Montgomery playing their medley in Grade 1 at the British Pipe Band Championships in Ballymena 23rd June 2007. The band won first place - well done!',15,1,3173,0,1,2007-09-04T06:27:50.000Z,UCnwvBfKbvUgW1XeUZBkXxbQ,quickmarch,"['Marshal', 'Montgomery']",b'https://i.ytimg.com/vi/hbmk3QoGk30/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
ZEbTj96qaAo,b'Klaus Ladegaard & Dorthe Korsgaard - Road To Loaded Cup 2015',"b'Klaus og Dorthe tr\xc3\xa6ner skulder og biceps i deres jernjule, Back 2 Basics i Odense, 5 uger inden de b\xc3\xa5de hver for sig og sammen tager konkurrencen op med det st\xc3\xa6rkt besatte deltagerfelt ved Loaded Cup 2015.'",9,1,3172,0,0,2015-02-27T21:19:00.000Z,UCDCHm4fYLcES8O5_RCMua9Q,Trainingday,"['Bodybuilding (Sport)', 'Fitness And Figure Competition (Sport)']",b'https://i.ytimg.com/vi/ZEbTj96qaAo/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
XUKjF5DnFWU,b'Sommartr\xc3\xa4ning med KRIF Hockey',b'KRIF Hockey sommar tr\xc3\xa4ning 2010/2011',3,1,3171,0,1,2011-07-30T19:04:17.000Z,UChu5OWIWJ9p900UYo-BW_xw,KRIF Hockey,"['Träningsdag', '1', 'efter', 'semestern']",b'https://i.ytimg.com/vi/XUKjF5DnFWU/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
FCFu3stTSHs,b'Flexible Dieting Dinner Gainz',"b'Hire Me: http://www.kylehuntfitness.com/services/\n\nGet My FREE Flexible Dieting Manual\nhttp://www.kylehuntfitness.com/flexibledietingmanual/\n\nFor 20% OFF Cellucor Products use the code ""TeamHF""\nwww.Cellucor.com\n\nWebsite: www.KyleHuntFitness.com \nTwitter: https://twitter.com/huntfitness\nInstagram:http://instagram.com/huntfitness\nFacebook: http://www.facebook.com/huntfitness \n\n\nEmail Me with Any Questions\nKyleHuntFitness@gmail.com \n\nIntro Done By \nhttp://www.youtube.com/user/KGBgraphics'",92,2,3171,0,26,2014-07-28T14:47:53.000Z,UC0oaevqIdo0CrYGIUJqjtRQ,huntfitnesstv,"['Crossfit', 'powerlifting', 'huntfitness', 'kyle hunt', 'kyle hunt fitness', 'bodybuilding', 'bodybuilder', 'IIFYM', 'Flexible Dieting', 'full day of eating', 'Fitness', 'Training', 'Exercise', 'Muscle', 'bodybuilding nutrition']",b'https://i.ytimg.com/vi/FCFu3stTSHs/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
hRhoUo_1SfI,b'Pilates for Athletes : E38 : Scapular Stabilization',b'Dane Burke shows a basic Reformer exercise that can help athletes get the scapula working and connecting the way that we want them too.',11,2,3169,0,0,2011-06-14T19:18:00.000Z,UC9BaEkl0JQt4GGIBXCNSDcg,Balanced Body,"['Pilates', 'balanced body', 'podcast', 'exercise', 'core', 'free', 'dane burke', 'reformer', 'athletes', 'scapula', 'scaps', 'arms', 'workout']",b'https://i.ytimg.com/vi/hRhoUo_1SfI/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
7qaDM0FFsks,b'2013 Sept & Oct Days at Aleman Boxing Fresno Inspirational voices and music',b'2013 Sept & Oct \nDays at Aleman Boxing Fresno \nwith background Inspirational voices and music from YouTube\n \nAleman Boxing Fresno gets results!\nThe Best Boxing Gym in Fresno CA \n1229 N Sierra Vista Ave\nFresno CA 93703\nOn the corner of Olive / Sierra Vista\ncall 559-905-7125 for info.\n\n#alemanboxing #boxing #fresno #gobulldogs #fresnost #fsubulldogs #49ers #nfl #mlb #sfgiants #hbosports #hboboxing #sisepuede \n CESAR CHAVEZ The Movie 4/4/14',5,0,3167,0,0,2013-11-14T00:03:31.000Z,UCgFOnQgTxKgX0DOCMzS4CZQ,Frank Aleman,"['aleman boxing fresno', 'alemanboxing', 'fresno boxing', 'best boxing gym in fresno', 'inspirational boxing', 'inspirational']",b'https://i.ytimg.com/vi/7qaDM0FFsks/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
XJwY2Epc8mU,"b""Heavy Lower Day (Week 2) Candito's Linear Program""","b""Jonnie Candito from Candito Training HQ's Strength/Hypetrophy Linear Program. Monday Heavy Lower Day - Week 2.\n\nInstagram: @samanthameholick\nSnapchat: clxopvtra\n\nbodybuilding, powerlifting, fitness, squat, bench, deadlift, curls, triceps, legs, back, front squats, vlog, strength training""",84,3,3167,0,58,2015-04-21T05:28:19.000Z,UCHXA4tkbWPtKs5UlX21jHCA,Samantha Meholick,"['Linear Programming', 'Powerlifting (Sport)', 'Gym (Industry)', 'Bodybuilding (Sport)', 'vlog']",b'https://i.ytimg.com/vi/XJwY2Epc8mU/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
2ZA3b1NJ3-0,b'USP Labs Sponsored Athlete (Chris Duffin) - 760 Deadlift Progression',b'',15,1,3166,0,6,2009-06-15T13:25:21.000Z,UCTJXMoehEPDTsRwme-IpbMQ,Chris Duffin,"['760', 'DE', 'Deads']",b'https://i.ytimg.com/vi/2ZA3b1NJ3-0/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
SJpZeM9a7wc,b'Optimal Training Frequency For Building Muscle',b'Subscribe Now! \n\nWhat is the best training frequency for a natural athlete? \n\nwww.KyleHuntFitness.com \nwww.MachineMuscle.com \n\nTwitter: https://twitter.com/huntfitness\nFacebook: http://www.facebook.com/huntfitness \nEmail: KyleHuntFitness@gmail.com \n\nFor the BEST prices on Supplements go to http://www.tigerfitness.com/?Click=6352',75,1,3166,0,21,2012-11-27T02:52:19.000Z,UC0oaevqIdo0CrYGIUJqjtRQ,huntfitnesstv,"['bodybuilding', 'bodybuilder', 'tigerfitness', 'huntfitness', 'Kyle Hunt', 'training', 'workout', 'training frequency']",b'https://i.ytimg.com/vi/SJpZeM9a7wc/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
5H76_pEdSd4,b'hindu strength training bodyweight exercises',b' ',18,0,3164,0,1,2009-07-06T04:10:03.000Z,UC1nGJPYXyqw1hjbMHZi6JVw,FlemingParkBreakfast,"['hindu', 'strength', 'training', 'bodyweight', 'exercises']",b'https://i.ytimg.com/vi/5H76_pEdSd4/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
KODKYTjgkp8,b'Getstrength.com power Gym Session 11 March - 2009',b'Get Your Free 3 Day Power/Strength/Mass Program: http://getstrength.com/youtube-free-power-strength-and-size-program\n\nGetstrength power Gym Session 11 March 2009 http://www.getstrength.com Squats Goodmoring floor bench power work',3,0,3162,0,4,2009-03-12T02:04:59.000Z,UCk1xjG_Qq0uMgA3tlDe8ELw,getstrength,"['gestrength', 'power', 'session', 'gym', 'squats', 'bench', 'squat', 'speed', 'drill', 'rugby', 'platinum', 'podcasts', 'press', 'bodybuilding']",b'https://i.ytimg.com/vi/KODKYTjgkp8/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
XpiZYNE4CFs,"b""Robert Taylor Jr, 'The WoOoOo Man', - Freestyle Practice - October 11th, 2011""","b""Robert Taylor Jr (a.k.a. 'The WoOoOo Man') works on his freestyle to the song 'Diurnal Insomnia' (October 11th, 2011)""",23,0,3162,0,3,2011-10-12T17:21:34.000Z,UCDgPCEqfo8dSHemRjgaS52g,Robert Taylor Jr,"['Robert', 'Taylor', 'Jr', 'The', 'WoOoOo', 'Man', 'So', 'You', 'Think', 'Can', 'Dance', 'Freestyle', 'Popping', 'Locking', 'Waving', 'Broadway', 'Center', 'Amountboyz', 'Tutting', 'practicing', 'Singer', 'Michael', 'Jackson', 'R.', 'Kelly', 'Temptations', 'Jamie', 'Foxx', 'Outkast', 'Trey', 'Songz', 'Diurnal', 'Insomnia', 'Ge-ology', 'Brian', 'Green', 'Jared', 'Grimes', 'Macho', 'Randy', 'Savage']",b'https://i.ytimg.com/vi/XpiZYNE4CFs/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
ONPSxK9xgIQ,b'IFBB Pro Gloria Faulls',b'2012 Toronto Pro Super Show Prep',12,0,3161,0,0,2012-04-06T02:06:29.000Z,UC2N32YK0sWSSoNpAq790_jw,reproobb,['physique'],b'https://i.ytimg.com/vi/ONPSxK9xgIQ/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
kRhVtVZpIQk,b'Black Shadow Jr. se despide con funci\xc3\xb3n en el Gimnasio Gloria',b'http://www.tvcnetworks.mx/TVCDeportes.aspx\nhttp://www.facebook.com/tvcdeportes\nhttp://www.twitter.com/tvcdeportes',15,2,3158,0,11,2013-08-02T22:49:53.000Z,UCKwpu9Ro6Ql07DoLhQuvjOw,tvcdeportesnet,"['TVC Deportes', 'PCTV', 'TVC Networks', 'Tercera Caída', 'lucha libre mexicana', 'máscaras luchadores', 'luchadores mexicanos', 'Bernardo Guzmán', 'José Manuel Guillén', 'Raúl Azcoitia']",b'https://i.ytimg.com/vi/kRhVtVZpIQk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
KCaJJzVP-Is,b'How To Use Hand Weights from yoopod',b'Pilates on yoopod.com - How to use Hand Weights\nFor a variety of classes with Hand Weights visit http://www.yoopod.com/props/hand-weights/\nhttp://www.yoopod.com has an amazing library of Yoga and Pilates classes and exercises. Join today get unlimited access to a wide range of top quality HD video classes and workouts with the world renowned teachers.\n\nStart your 14 day free trial today at http://www.yoopod.com\n\nhttp://www.yoopod.com\nhttp://facebook.com/yoopod\nhttp://twitter.com/AmitYounger',23,0,3157,0,2,2013-03-21T11:18:44.000Z,UCiobOQ6tCFrdfU7opDca7pQ,yoopod.com,"['Training', 'Fitness', 'Hand', 'Weight', 'Exercise', 'Workout', 'Muscle', 'Body', 'pilates', 'Health', 'Loss']",b'https://i.ytimg.com/vi/KCaJJzVP-Is/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
TSe6ta4oqAE,"b""Preparacion De @arturoroling Men's Physique Rutina Hombros #7minutosfit""","b""@arturoroling Comparte una de Sus Rutinas de ejercicios en camino a su preparaci\xc3\xb3n para lo que fue la Copa Independencia 2015 donde gano el 3er Lugar Categor\xc3\xada Men's Physique.\n\n@7minutosfit segmento dedicado al fisiculturismo Dominicano donde se exponen v\xc3\xaddeos de rutinas, entrevistas nutrici\xc3\xb3n, suplementaci\xc3\xb3n y todo lo que concierne el mundo Fit de la Rep\xc3\xbablica Dominicana. Rodado en el Hardcore en ferebro del 2014\nUna producci\xc3\xb3n de @harolddiaztv @donforzani \nAtleta: @arturorolin""",17,1,3157,0,2,2015-03-16T01:21:32.000Z,UCHFoMaa8woD9TT1mgHombeQ,7 Minutos Fit,"[""2013 Men's Physique Showdown"", 'Bodybuilding (Sport)']",b'https://i.ytimg.com/vi/TSe6ta4oqAE/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
PfaY-YPz6kQ,b'Jani Murtom\xc3\xa4ki Preparing Bullfarm Powerlifting 2013',b'Lifts from the training and previous competitions',7,1,3154,0,0,2013-08-21T21:28:08.000Z,UCUuqi8_9CASxjpshgqcXB6A,Promovideos2014powerlifting,"['jani murtomäki', 'bullfarm powerlifting', '2013', 'squat', 'bench press', 'benchpress', 'deadlift', 'Powerlifting (Sport)', 'Bench (Organization)', 'uncs.fi', 'manninen nutraceuticals', 'voimaharjoittelu.fi', 'voimanosto', 'kyykky', 'penkki', 'penkkipunnerrus', 'maastaveto', 'raw', 'raw voimanosto', 'raw kyykky', 'raw maastaveto', 'raw penkki']",b'https://i.ytimg.com/vi/PfaY-YPz6kQ/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
Hym12ovkGIk,b'Bodybuilding Muskelaufbau Beine Po',"b'Die besten \xc3\x9cbungen f\xc3\xbcr Muskelaufbau in Beinen und Po!\r\nMasseaufbau, Maximalbelastung und Definition!'",6,1,3154,0,1,2012-01-08T09:13:50.000Z,UC2GFbqcDFAnBnPRqJoZuYdw,JustFitForLife,"['Bodybuilding', 'Krafttraining', 'Muskelaufbau', 'Muskeln', 'Beine', 'Po', 'Waden', 'Wadenheben', 'Kniebeuge', 'Ausfallschritte', 'Beinpresse']",b'https://i.ytimg.com/vi/Hym12ovkGIk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
hkDZkeEJpQs,b'What can I do when I get my Beast Sensor?',"b'First steps with Beast : \nwho to download the app,\n activate Bluetooth connection,\n log in and begin your workout'",1,1,3154,0,1,2014-08-04T14:27:28.000Z,UC6q4v6OErZuUGY8YtEUKQNw,Beast Sensor,"['beast', 'Sensor', 'wearable', 'device', 'fitness', 'training', 'olympic', 'weightlfting', 'bodybuilding', 'crossfit', 'powerlifting', 'acceleration', 'strength', 'speed', 'velocity', 'power', 'explosiveness', 'squat', 'deadlift', 'benchpress', 'Workout', 'Weight Training (Hobby)', 'Exercise']",b'https://i.ytimg.com/vi/hkDZkeEJpQs/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
8S-MrewC5lE,b'Death by 100 Burpees!',"b""10 x 10 Burpees, broken up by:\r\n15/10 KB Swings\r\n15/10 Pull-ups\r\n15/10 Box Jumps\r\n25 AbMat Sit-ups\r\n10 Slam Balls\r\n20/15 Walking Lunges\r\n15/10 DB Shoulder Presses\r\n40 Jump Rope Singles\r\n10 KTE's\r\nStart and finish with 10 Burpees and perform the other stations between! Choose reps for Big Dawgs or Pack!""",2,2,3153,0,0,2008-11-08T16:41:19.000Z,UCbXJbkBM1CZTtvRRW8e-29A,Rainer Hartmann,"['CrossFit', 'Cincinnati', 'workout']",b'https://i.ytimg.com/vi/8S-MrewC5lE/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
BHSFN7iqZQE,b'Rugby Fitness Bench & Push Up Super Drop Set',b'http://www.rugbyfitnessonline.com rugby fitness',6,0,3152,0,0,2011-05-08T18:32:40.000Z,UCamqBKQfv39-lcyxqzzqpGA,RugbyEA,"['rugby', 'fitness']",b'https://i.ytimg.com/vi/BHSFN7iqZQE/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
9nEI_j8zawI,b'V.Webb jumping rope 2',b'me playing around with the rope...eyes closed..we call it the Stevie Wonder..just having fun after a hard workout',3,2,3151,0,0,2007-07-03T18:11:48.000Z,UCtuxMa8YSA-X694EFFx7HWw,lilwebbie,"['v.webb', 'jumping', 'rope', 'football', 'playing', 'around']",b'https://i.ytimg.com/vi/9nEI_j8zawI/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
Od8ansVxku4,b'Uppercut Bag Of A Heavy Bag!',b'More at: http://heppsanhometraining.com \r\nNow on facebook! English: http://www.facebook.com/group.php?gid=108114522570127&v=wall\r\nSwedish: http://www.facebook.com/group.php?gid=130400940311254\r\n\r\nGET 10% ON ALL EQUIPMENT AT!: http://www.fitnessfactory.com \r\nWrite: heppsan as Promo Code in the Shopping Cart and you get 10% off!! :)',15,2,3151,0,15,2011-06-14T10:19:36.000Z,UClCr1umnXR5nLRLjzBzNXiA,heppsan,"['Boxing', 'Home', 'Gym', 'Equipment', 'Uppercut', 'Bag', 'Of', 'Heavy', 'bag', 'Workout', 'Fighting', 'Fitness', 'Boxer', 'Training']",b'https://i.ytimg.com/vi/Od8ansVxku4/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
9-m3wkbq9yU,b'How to Breathe and Squat',"b'http://www.originalstrength.net\nIn this video, Tim talks about how to strengthen your core when you are squatting. Being able to breathe with your diaphragm is a wonderful way to strengthen your center, especially when you are squatting. In fact, this is one way that you built a resilient body as a child. This is truly strength living, not strength training!'",42,0,3150,0,7,2014-11-12T13:00:12.000Z,UCC6g6yv0bSnA6nO3glRKL_Q,Original Strength,"['Original Strength Systems', 'OS', 'Resets', 'Movement', 'Regressions', 'Tim Anderson', 'Geoff Neupert', 'Dani Almeyda', 'bulletproof', 'Tutorial', 'How To', 'progressions', 'resilience', 'reflexive strength', 'vestibular', 'reflexive stability', 'neural connections', 'FMS', 'functional movement', 'Primal Move', 'MovNat', 'strength training', 'strength living', 'mobility training', 'Flexibility (Anatomical Structure)', 'Squat', 'Fitness', 'Powerlifting', 'Weight Training (Hobby)', 'Workout', 'Bodybuilding (Sport)']",b'https://i.ytimg.com/vi/9-m3wkbq9yU/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
mFqZa69p9wY,b'5 star sector 5 scooter review',"b""This scooter is sick . Go check out Clayton Linleys channel it's @claytonlinley . He inspired me to get in to scootering .""",3,11,3150,0,2,2014-06-15T18:42:03.000Z,UCs1VAz9XPSmBdYtcWYQ8m_w,Zane Barba,"['5star', 'Scooter', 'Sector5']",b'https://i.ytimg.com/vi/mFqZa69p9wY/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
rdWZDgW-CLM,b'Brian Deegan Workout: Boxing With Focus Mitts',"b'FMX godfather and general of the Metal Mulisha, Brian Deegan, works on both his mental focus and physical conditioning by hitting the focus mitts during his training routine, while trainer Charles Dao explains some helpful tips for boxing.'",11,4,3149,0,2,2012-03-05T20:04:40.000Z,UC-wFeHsQXsMwqbPaLiydWsg,STACK,"['boxing', 'workout', 'fitness', 'Physical Exercise', 'fmx', 'Metal Mulisha', 'Brian Deegan', 'mitts']",b'https://i.ytimg.com/vi/rdWZDgW-CLM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
K1kK3XIeBJA,b'Treinamento Funcional - Danilo Ribeiro',"b'Exerc\xc3\xadcios fundamentados nas capacidades f\xc3\xadsicas b\xc3\xa1sicas. O Treinamento Funcional \xc3\xa9 uma modalidade onde priorizamos as capacidades f\xc3\xadsicas utilizadas preponderantemente no dia-a-dia. Equil\xc3\xadbrio, for\xc3\xa7a, exerc\xc3\xadcios unilaterais, concentra\xc3\xa7\xc3\xa3o entre outras s\xc3\xa3o treinadas. Foco e estabilidade.'",2,0,3147,0,0,2009-07-31T17:55:36.000Z,UC2JYod-3ZeTGPN0kWtBFr8Q,Danilo Ribeiro,"['Treinamento', 'Funcional']",b'https://i.ytimg.com/vi/K1kK3XIeBJA/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
